18.93,18.32,17.71,18.32,13.44,13.44,12.82,12.83,16.49,17.1,17.1,17.1,17.1,17.1,16.48,17.1,9.16,9.77,8.55,8.55,10.38,10.99,10.99,10.99
18.93,18.93,18.32,18.32,13.44,13.44,12.82,12.83,16.49,17.1,16.49,16.49,16.49,17.1,16.48,17.1,9.16,9.16,9.16,8.55,10.38,11.6,10.99,11.6
19.54,18.93,18.32,18.93,13.44,13.44,13.43,13.44,16.49,17.1,15.88,17.1,17.1,17.1,16.48,17.1,9.16,9.16,8.55,8.55,10.38,11.6,10.99,10.99
18.93,18.93,18.32,18.32,13.44,13.44,12.82,12.83,16.49,17.1,15.88,17.1,16.49,17.1,16.48,16.49,8.55,9.16,8.55,9.16,10.38,11.6,10.99,10.99
18.93,18.93,18.32,18.93,13.44,13.44,12.82,12.83,15.88,17.1,15.88,17.1,17.1,16.48,16.48,16.49,9.16,9.16,8.55,8.55,10.38,10.99,10.99,10.38
18.93,18.93,18.32,18.93,12.83,13.44,12.82,12.83,16.49,16.49,15.88,16.49,16.49,16.48,16.48,16.49,8.55,8.55,8.55,8.55,10.38,10.99,10.38,10.38
18.93,18.32,18.32,18.93,12.83,13.44,12.21,12.22,15.88,16.49,15.27,16.49,16.49,17.1,16.48,16.49,7.94,8.55,7.94,8.55,10.38,10.99,10.38,9.77
18.93,18.93,18.93,18.93,13.44,12.83,12.82,12.83,15.88,15.88,15.27,16.49,17.1,16.48,16.48,16.49,7.94,7.94,8.55,8.55,10.38,10.38,10.38,9.77
18.93,18.93,18.32,18.32,13.44,12.83,12.82,12.22,15.27,15.88,15.88,15.87,16.49,16.48,16.48,16.49,8.55,9.16,8.55,8.55,10.38,10.99,10.38,10.38
19.54,19.54,18.32,18.93,12.83,12.83,12.82,12.22,15.27,15.88,15.27,15.87,16.49,16.48,16.48,15.88,7.94,7.94,7.33,7.94,9.77,10.38,10.38,10.38
18.93,18.93,18.32,18.93,12.83,12.22,12.21,12.22,15.27,15.27,15.27,15.87,16.49,15.87,15.87,15.88,7.94,7.94,7.94,7.94,9.77,10.38,9.77,9.77
18.93,18.93,18.93,18.32,12.83,12.22,12.21,12.22,15.27,16.49,15.27,15.87,16.49,16.48,16.48,15.88,7.94,7.94,8.55,7.94,9.77,10.38,10.38,10.38
18.93,18.93,18.32,18.93,12.22,12.22,11.6,11.61,14.66,15.27,15.27,15.87,16.49,16.48,15.26,15.88,7.94,8.55,7.94,7.94,9.77,10.38,10.38,9.77
19.54,19.54,18.32,18.93,12.22,11.6,12.21,11.61,14.66,15.88,14.05,15.26,15.88,16.48,15.87,15.88,7.94,7.94,7.94,7.33,9.77,10.38,9.77,9.77
19.54,18.93,18.93,18.93,12.22,12.22,12.21,11.61,14.66,15.27,14.66,15.26,15.88,15.87,15.26,15.88,7.94,7.94,7.33,7.33,9.77,10.38,9.77,9.16
19.54,18.93,19.54,18.93,12.22,11.6,12.21,11,14.66,14.66,14.05,15.26,15.88,15.87,15.26,15.88,7.33,8.55,7.33,7.94,9.77,10.99,9.77,9.77
19.54,19.54,18.93,19.54,12.22,11.6,11.6,11.61,14.66,15.27,14.05,14.65,15.26,15.87,15.26,15.88,7.94,7.94,7.94,7.33,9.77,10.38,9.77,9.77
19.54,19.54,18.93,20.15,11.6,11.6,11.6,11.61,14.05,14.66,14.66,15.26,15.88,15.87,15.26,15.27,6.72,7.33,7.33,7.33,9.16,9.77,9.77,9.16
19.54,19.54,19.54,19.54,11.6,10.99,10.99,11,14.66,14.66,14.05,14.65,15.26,15.87,14.65,15.27,7.33,7.33,7.33,6.71,9.16,10.38,9.77,9.77
20.15,19.54,19.54,19.54,11.6,10.99,11.6,11,14.66,14.66,14.05,14.65,15.26,15.26,14.65,14.66,6.72,7.94,6.72,7.33,9.16,9.77,9.16,9.16
20.15,19.54,19.54,19.54,11.6,11.6,10.99,11,14.05,14.05,13.44,13.43,15.26,15.26,14.65,14.66,7.33,7.33,7.33,7.33,9.16,9.16,9.16,9.16
20.15,19.54,18.93,19.54,11.6,10.99,10.99,10.39,14.05,14.05,13.44,14.04,15.26,15.26,14.65,14.66,6.72,6.72,7.33,6.71,9.16,9.16,9.16,9.16
19.54,19.54,19.54,19.54,11.6,10.99,10.99,11,12.82,14.05,13.44,14.04,14.65,14.65,14.04,14.66,6.72,7.94,7.33,6.71,9.16,9.77,9.77,9.16
20.15,20.15,20.15,20.15,10.99,10.99,10.38,10.39,13.43,13.44,13.44,14.04,14.65,15.26,14.65,14.66,6.72,6.72,6.72,6.71,8.55,9.16,9.16,8.54
20.15,20.15,19.54,20.15,10.99,10.38,10.38,10.39,12.82,14.05,12.83,14.04,14.65,14.65,14.65,14.66,7.33,7.94,7.33,6.71,7.94,9.16,8.55,9.16
20.15,20.15,19.54,19.54,10.99,10.38,10.99,10.39,12.82,13.44,12.83,13.43,14.65,14.65,14.04,14.66,6.72,7.33,6.72,6.71,7.94,9.16,9.16,9.16
20.76,19.54,19.54,20.15,11.6,10.38,10.38,9.77,12.82,13.44,12.83,13.43,14.65,14.65,14.04,14.66,6.72,7.33,6.11,6.71,8.55,9.77,8.55,8.54
20.15,20.15,18.93,20.15,10.99,10.38,10.38,9.77,12.82,13.44,12.22,13.43,14.65,14.65,14.04,14.05,6.72,6.72,6.72,6.71,8.55,9.16,8.55,8.54
20.15,20.15,19.54,20.15,10.99,10.38,10.38,9.77,12.82,13.44,12.22,13.43,14.65,14.04,13.43,14.05,6.11,6.72,6.11,6.1,7.94,8.55,7.94,7.93
20.15,20.15,19.54,20.15,10.99,10.38,10.38,9.77,12.21,12.83,12.22,12.82,14.04,14.04,14.04,14.05,6.11,6.11,6.11,6.1,7.94,9.16,8.55,8.54
20.15,20.15,20.15,20.15,10.99,9.77,10.38,9.16,12.21,12.83,12.22,12.82,14.04,14.04,14.04,13.44,6.11,6.72,6.11,6.1,7.94,8.55,7.94,7.93
20.76,20.76,19.54,20.15,10.38,9.77,9.77,9.77,12.21,12.22,12.22,12.21,14.04,14.04,14.04,14.05,6.11,6.72,6.11,6.1,7.94,8.55,8.55,7.93
20.15,20.76,19.54,20.76,10.38,10.38,10.38,9.77,12.21,12.22,11.61,12.21,14.04,14.04,13.43,13.44,6.11,6.72,6.11,6.1,7.94,8.55,7.94,7.93
20.76,19.54,20.15,20.15,9.77,9.77,9.77,9.77,11.6,12.83,11.61,12.21,14.04,14.04,13.43,13.44,6.11,6.11,6.11,6.1,7.94,8.55,7.94,7.93
20.76,20.15,20.15,20.15,9.77,9.77,9.16,9.77,11.6,11.61,10.99,12.21,13.43,13.43,12.82,13.44,6.11,6.11,6.11,5.49,7.33,8.55,7.94,7.93
20.76,20.15,20.15,20.15,9.77,9.16,9.16,9.16,11.6,12.22,10.99,12.21,13.43,13.43,12.82,13.44,5.5,5.5,6.11,6.1,7.33,8.55,7.94,7.93
20.76,20.76,20.15,20.76,9.77,9.77,9.77,8.55,11.6,12.22,11.61,12.21,13.43,13.43,12.82,13.44,5.5,6.11,5.5,6.1,7.33,8.55,7.94,7.93
20.76,20.76,20.15,20.76,9.77,9.77,9.16,9.16,11.6,11.61,11.61,12.21,13.43,12.82,12.82,12.83,5.5,5.5,5.5,5.49,7.33,8.55,7.33,7.93
20.76,21.37,20.15,20.76,9.77,9.16,9.16,9.16,11.6,11.61,11.61,11.6,13.43,12.82,12.82,12.83,5.5,5.5,5.5,5.49,7.33,7.94,7.94,7.32
20.76,20.76,20.15,20.76,9.77,8.55,9.16,8.55,10.99,11.61,10.99,10.99,12.82,12.82,12.82,12.83,5.5,5.5,5.5,4.88,6.72,7.94,7.33,7.32
20.76,20.76,20.15,20.76,9.16,9.16,8.55,8.55,11.6,11.61,10.99,11.6,13.43,12.82,12.82,12.83,5.5,6.11,5.5,4.88,6.72,7.94,7.94,7.32
20.76,20.76,20.15,20.76,9.16,9.16,8.55,8.55,10.99,11.61,10.38,11.6,12.82,12.21,12.21,12.83,4.89,6.11,4.89,5.49,6.72,7.33,6.72,7.32
20.76,21.37,20.15,20.76,9.16,8.55,8.55,8.55,10.99,11,10.99,10.99,12.82,12.82,12.82,12.21,4.89,6.11,5.5,5.49,6.72,7.33,6.72,7.32
21.37,20.76,20.76,20.15,8.55,8.55,8.55,8.55,10.38,10.39,10.38,10.99,12.82,12.21,12.21,12.21,5.5,6.11,5.5,5.49,6.72,7.33,7.33,7.32
21.37,20.76,20.76,20.76,9.16,8.55,8.55,7.94,10.38,10.39,10.38,10.38,12.82,12.21,11.6,12.21,4.89,5.5,5.5,4.88,6.72,7.33,7.33,7.32
21.37,21.37,20.76,20.76,9.16,7.94,8.55,7.94,10.38,10.39,9.77,10.38,12.82,12.21,12.21,11.6,4.89,4.89,5.5,4.88,6.72,7.33,6.72,6.71
21.37,20.76,21.37,20.76,8.55,7.94,7.94,7.94,10.38,10.39,9.77,10.38,12.82,12.21,12.21,11.6,4.28,4.89,4.89,4.88,6.11,6.11,6.72,6.71
21.98,21.37,20.76,20.76,8.55,7.33,7.94,7.33,10.38,10.39,9.77,10.38,12.21,12.21,11.6,12.21,4.89,5.5,4.89,4.88,6.11,7.33,6.72,6.71
21.37,20.76,20.76,20.76,8.55,7.33,7.94,7.94,9.77,10.39,9.77,10.38,12.21,12.21,11.6,11.6,4.28,4.89,4.28,4.88,6.72,6.72,6.72,6.71
21.37,21.37,20.76,21.37,7.94,7.94,7.33,7.94,9.77,9.77,9.77,9.77,12.21,12.21,11.6,11.6,4.89,4.89,4.89,4.27,6.11,6.72,6.72,6.1
21.37,20.76,20.76,21.37,7.94,7.33,7.94,7.33,9.16,10.39,9.77,10.38,12.21,11.6,11.6,11.6,3.67,4.89,4.89,4.88,6.11,7.33,7.33,6.71
21.98,21.37,21.37,21.37,8.55,7.33,7.94,7.94,9.16,9.77,9.77,10.38,12.21,11.6,11.6,11.6,4.28,4.89,4.28,4.27,6.11,6.72,6.72,6.1
21.37,21.37,20.76,21.37,7.94,6.72,7.33,7.33,9.77,9.77,9.16,9.77,12.21,11.6,11.6,11.6,4.28,4.89,4.28,4.27,6.11,6.72,6.11,6.1
21.37,21.37,20.76,20.76,7.94,7.33,7.33,7.33,9.16,9.16,8.55,9.77,12.21,11.6,11.6,10.99,4.28,4.89,4.89,4.27,6.11,7.33,6.11,6.1
21.98,21.37,21.37,21.37,7.94,7.94,7.33,7.33,9.16,9.77,8.55,9.77,12.21,10.99,10.99,10.99,3.67,4.89,4.28,4.27,6.11,6.72,6.72,6.1
21.37,21.98,20.76,21.37,7.94,7.33,7.94,7.33,9.16,9.16,8.55,9.16,11.6,10.99,10.99,10.99,3.67,4.89,4.28,4.27,5.5,6.72,6.11,6.1
21.98,21.37,21.37,21.37,7.94,7.33,7.33,6.72,9.16,9.16,8.55,9.16,11.6,11.6,10.99,10.38,4.28,4.28,4.28,4.27,5.5,6.11,5.5,6.1
21.37,21.37,20.76,21.37,7.94,6.72,7.33,6.72,9.16,8.55,8.55,9.16,10.99,10.99,10.99,10.38,4.28,4.89,4.28,3.66,6.11,6.11,6.11,6.1
21.98,21.37,21.37,20.76,7.33,7.33,7.33,7.33,8.55,8.55,8.55,9.16,10.99,10.99,10.38,10.99,3.67,4.28,3.67,4.27,5.5,6.72,6.11,5.49
21.98,21.37,21.37,21.37,7.33,7.33,7.33,6.72,9.16,9.16,8.55,9.16,10.99,10.99,10.38,10.38,3.06,3.67,3.67,3.66,5.5,6.72,6.11,6.1
21.98,21.37,21.37,21.37,7.94,7.33,6.72,6.72,8.55,8.55,8.55,8.55,11.6,10.99,10.38,10.38,3.67,4.28,3.67,3.66,5.5,6.11,5.5,5.49
21.98,21.37,21.37,21.37,7.33,6.72,6.72,6.72,8.55,8.55,7.94,8.55,10.99,10.99,10.38,10.38,3.06,4.28,3.67,3.66,5.5,5.5,5.5,4.88
21.37,21.37,20.76,21.37,7.33,6.72,6.72,6.11,8.55,7.94,7.94,8.55,10.99,10.38,10.38,10.38,3.67,4.28,3.67,3.66,4.89,6.11,5.5,5.49
21.98,21.98,21.37,21.37,7.33,6.72,6.72,6.72,7.94,7.94,7.94,7.94,10.38,10.38,9.77,9.77,3.06,3.67,3.67,3.66,5.5,6.11,5.5,5.49
21.98,21.98,21.37,21.37,6.72,6.72,6.11,6.11,7.33,7.94,7.33,8.55,10.99,10.38,10.38,9.77,3.67,3.67,3.06,3.66,4.89,6.11,6.11,5.49
21.98,21.98,21.98,21.98,6.72,7.33,6.11,6.11,7.94,8.55,7.94,8.55,10.99,10.38,9.77,9.77,3.67,3.06,3.67,3.66,4.28,5.5,5.5,5.49
22.59,21.98,21.98,21.98,6.72,5.5,6.11,6.11,7.94,7.94,7.33,8.55,10.38,10.38,10.38,9.77,3.06,3.67,3.06,3.66,4.89,5.5,5.5,4.88
22.59,21.98,21.37,21.98,6.11,6.11,6.11,6.11,7.94,7.94,7.94,7.94,10.99,10.38,10.38,9.77,3.06,3.06,3.67,3.05,4.89,5.5,5.5,4.88
21.98,21.98,21.98,21.98,6.72,6.11,6.11,6.11,7.33,7.94,7.33,7.94,10.99,9.77,9.77,9.77,3.06,3.67,3.06,3.05,4.89,5.5,5.5,4.88
21.98,21.98,21.98,21.98,6.11,5.5,6.11,5.5,7.33,7.33,6.72,7.94,10.99,9.77,9.16,9.77,3.06,3.67,3.06,3.05,4.28,5.5,4.89,4.88
22.59,22.6,21.98,22.59,6.72,6.11,6.11,5.5,7.33,7.94,7.33,7.33,10.38,9.77,9.16,9.77,3.06,3.06,3.06,3.05,4.89,5.5,5.5,4.88
23.2,22.6,22.59,22.59,6.72,5.5,6.11,5.5,7.33,7.33,6.72,7.33,10.38,9.77,9.77,9.77,2.45,3.67,3.06,3.05,4.89,4.89,5.5,4.88
23.2,22.6,22.59,23.2,6.11,6.11,5.49,5.5,7.33,7.33,6.72,7.33,9.77,9.77,9.16,9.77,3.06,3.06,3.06,3.05,4.28,4.89,4.28,4.88
23.2,23.21,22.59,22.59,6.72,6.11,6.11,5.5,6.72,7.33,6.11,7.33,10.38,9.16,9.77,9.16,2.45,3.67,2.45,3.05,4.89,5.5,5.5,4.88
23.2,23.21,22.59,22.59,6.11,6.11,6.11,6.11,6.72,6.72,6.72,7.33,10.38,9.77,9.16,9.16,2.45,3.06,2.45,3.05,4.28,4.28,4.28,4.27
22.59,22.6,21.98,22.59,6.11,5.5,6.11,5.5,6.72,6.72,6.11,7.33,10.38,9.16,9.16,9.16,2.45,3.06,3.06,3.05,4.28,4.89,4.89,4.88
22.59,22.6,22.59,22.59,6.11,5.5,6.11,5.5,6.11,6.72,6.11,7.33,10.38,8.55,9.16,9.16,1.84,3.06,2.45,3.05,4.28,4.89,4.28,4.88
22.59,21.37,21.98,21.98,6.11,5.5,5.49,4.89,6.11,6.72,6.11,6.71,9.77,9.16,9.16,9.16,2.45,3.06,3.06,3.05,3.67,3.67,4.28,4.27
21.98,21.37,21.37,21.37,5.5,5.5,5.49,5.5,6.11,6.11,6.11,7.33,10.38,9.77,9.16,9.16,2.45,3.06,2.45,2.44,4.28,4.28,4.89,4.27
21.98,21.37,20.76,21.37,5.5,4.89,5.49,5.5,6.11,6.72,6.11,6.71,9.77,9.16,8.55,8.55,2.45,3.06,2.45,2.44,4.28,4.89,4.28,4.27
21.37,20.76,20.76,20.76,6.11,4.89,5.49,4.89,6.11,6.72,6.11,6.71,9.77,9.16,9.16,9.16,1.84,2.44,2.45,2.44,3.67,3.67,4.28,4.27
21.37,20.76,20.15,20.76,5.5,4.89,5.49,4.89,6.11,6.72,5.5,6.71,9.77,8.55,8.55,8.55,2.45,2.44,2.45,2.44,3.67,4.28,4.28,3.66
20.76,20.76,20.76,20.76,5.5,4.89,5.49,4.89,5.5,6.11,5.5,6.71,9.77,9.16,8.55,8.55,1.84,3.06,2.45,2.44,3.67,4.28,4.28,3.66
20.76,20.76,20.15,20.76,5.5,4.89,4.88,4.89,5.5,5.5,5.5,6.71,9.16,8.55,7.93,9.16,2.45,2.44,2.45,2.44,4.28,4.89,4.28,3.66
20.15,20.15,19.54,20.76,5.5,4.89,4.88,4.28,5.5,6.11,5.5,6.1,9.16,8.55,8.55,8.55,1.84,1.83,1.84,1.83,4.28,4.28,4.28,3.66
20.15,20.76,20.15,20.76,5.5,4.28,5.49,4.28,5.5,6.72,5.5,6.71,9.16,8.55,8.55,8.55,2.45,1.83,2.45,1.83,3.67,4.28,3.66,4.27
20.76,20.15,20.15,20.15,5.5,4.28,4.88,4.28,5.5,6.11,5.5,6.1,9.16,7.94,8.55,8.55,1.84,3.06,1.84,1.83,3.06,4.28,4.28,4.27
20.76,20.15,20.15,20.76,4.89,4.89,4.88,4.28,5.5,5.5,5.5,6.1,9.16,8.55,8.55,8.55,1.23,2.44,1.84,1.83,3.67,4.28,4.28,4.27
20.76,20.15,20.15,20.76,5.5,5.5,4.88,4.89,5.5,6.11,5.5,6.1,7.94,9.16,8.55,8.55,1.23,2.44,1.84,1.83,3.67,4.28,4.28,3.66
21.37,21.37,20.15,20.76,5.5,4.28,4.88,4.28,5.5,6.11,5.5,6.1,6.72,8.55,8.55,8.55,1.23,1.83,1.84,1.83,3.06,4.28,3.66,3.66
22.59,22.6,21.98,22.59,4.89,4.28,4.27,4.28,5.5,5.5,5.5,6.1,6.72,8.55,7.93,8.55,1.23,1.83,1.22,1.22,3.06,3.06,3.66,3.05
22.59,22.6,21.37,21.98,5.5,4.28,4.27,4.28,5.5,5.5,4.89,5.49,6.72,7.32,7.93,7.94,1.23,1.83,1.84,1.22,3.06,3.67,3.66,3.66
21.98,21.37,21.37,22.59,4.89,4.28,4.88,4.28,5.5,5.5,4.89,5.49,6.72,7.94,7.93,7.94,1.84,2.44,1.22,1.22,3.06,3.67,3.66,3.66
21.98,21.37,21.37,21.98,4.89,3.06,4.27,3.67,5.5,5.5,4.89,5.49,6.72,7.94,7.32,7.94,1.23,1.83,1.22,1.22,3.06,3.67,3.66,3.05
22.59,22.6,21.98,22.59,4.89,4.28,4.27,4.28,4.89,5.5,4.89,5.49,6.1,7.94,7.93,7.94,1.23,1.22,1.22,1.22,3.06,3.67,3.66,3.05
22.59,21.98,21.98,21.98,4.89,4.28,4.27,4.28,4.89,4.89,4.89,5.49,6.1,7.94,7.93,7.94,0.62,1.83,0.61,1.22,3.06,4.28,3.66,3.66
22.59,21.98,21.98,22.59,4.89,3.67,4.27,3.67,4.89,4.89,4.89,5.49,6.1,7.94,7.93,7.94,1.23,1.83,1.84,0.61,3.06,3.06,3.05,3.05
22.59,22.6,22.59,23.2,4.89,4.28,4.88,4.28,4.89,5.5,4.89,5.49,6.72,7.94,7.93,7.94,1.23,1.83,1.84,1.22,2.45,3.67,4.28,3.66
23.81,22.6,22.59,23.2,4.89,4.28,4.27,4.28,4.89,4.28,4.89,5.49,6.72,7.94,7.32,7.94,1.23,1.22,1.22,1.22,2.45,3.67,3.66,3.66
23.81,23.21,23.2,23.2,4.89,4.28,4.27,4.28,4.89,4.89,4.89,4.88,6.72,7.32,7.32,7.33,1.23,1.83,1.22,1.22,3.06,3.67,3.05,3.05
23.81,24.43,23.81,24.42,4.89,4.28,4.27,3.67,4.27,4.89,4.89,4.88,7.33,7.32,7.93,7.33,0.62,1.22,0.61,1.22,2.45,3.06,3.66,3.05
24.42,24.43,23.81,24.42,4.89,3.67,4.27,4.28,4.27,4.89,4.28,4.88,6.1,7.32,7.32,7.33,1.23,1.22,1.84,1.22,3.06,3.67,3.05,3.05
25.04,25.04,23.81,24.42,4.28,4.28,4.27,4.28,4.27,4.28,4.28,4.88,6.72,7.94,6.71,7.33,1.84,2.44,1.84,1.83,2.45,3.67,3.66,3.05
25.65,25.04,24.42,25.03,4.28,3.67,3.66,4.28,4.27,4.28,4.28,4.88,7.33,7.94,7.93,7.33,1.84,1.83,1.22,1.22,2.45,3.06,3.66,3.05
25.65,25.04,24.42,25.64,3.67,4.28,3.66,3.67,4.27,4.89,4.28,4.88,6.72,7.94,7.32,7.94,1.23,1.22,1.84,1.22,2.45,3.67,3.66,3.05
26.26,25.65,25.64,25.64,4.28,3.67,4.27,3.67,4.27,4.28,4.28,4.88,7.33,7.32,7.32,7.33,1.23,1.22,1.22,1.22,2.45,2.44,3.05,3.05
26.26,26.26,25.64,26.26,4.28,3.67,3.66,3.67,4.27,4.28,4.28,4.88,6.72,7.32,7.32,7.33,1.23,1.22,1.22,0.61,3.06,3.06,3.05,3.05
26.87,26.26,26.25,26.26,3.67,3.67,3.66,3.67,4.27,4.28,3.67,4.88,6.72,7.32,7.32,7.33,1.23,1.22,1.84,1.22,2.45,3.67,3.05,2.44
26.87,26.87,26.87,26.87,4.28,3.67,4.27,3.67,4.27,4.28,4.28,4.88,6.72,7.32,6.71,7.33,1.23,1.22,1.22,1.22,2.45,3.06,3.05,3.05
28.09,27.48,26.87,26.87,3.67,3.67,3.66,3.67,4.27,4.28,3.67,4.27,7.33,7.32,7.32,7.33,0.62,1.22,1.22,0.61,2.45,3.06,3.05,2.44
28.09,28.09,27.48,28.09,4.28,3.67,3.66,3.67,4.27,4.28,3.67,4.27,7.33,7.32,7.32,7.33,1.23,1.83,1.22,0.61,2.45,3.06,3.66,2.44
29.31,28.7,28.09,28.7,3.67,3.06,3.66,3.06,4.27,4.28,4.28,4.88,7.33,7.32,7.32,7.33,0.62,0.61,1.22,0.61,2.45,3.06,3.05,3.05
29.31,28.7,28.09,28.7,4.28,3.67,3.66,3.67,4.27,3.67,3.67,4.27,6.72,7.32,7.32,7.33,0.62,1.22,0.61,1.22,1.84,3.06,3.05,2.44
29.31,28.7,28.09,28.7,4.28,3.06,3.66,3.06,4.27,4.28,3.67,4.27,6.72,7.32,7.32,7.33,0.62,1.22,1.22,1.22,2.45,3.06,3.05,2.44
29.31,28.7,28.09,28.7,4.28,3.06,3.66,3.06,4.27,4.28,4.28,3.66,6.1,7.32,6.71,6.72,0.62,1.22,1.22,0.61,2.45,2.44,3.05,2.44
29.31,29.31,28.09,29.31,3.67,3.06,3.05,3.67,3.66,4.28,3.67,4.27,6.1,6.71,7.32,7.33,0.62,1.22,1.22,0.61,1.23,2.44,2.44,2.44
29.31,29.31,28.09,28.7,3.67,3.67,3.66,3.06,3.66,3.67,3.06,4.27,6.1,6.71,7.32,6.72,0.62,1.22,1.22,0.61,1.84,2.44,2.44,1.83
29.92,29.92,29.31,29.92,3.67,3.06,3.05,3.06,3.66,4.28,3.67,4.27,5.49,6.71,6.71,7.33,0.62,1.22,0.61,1.22,2.45,1.83,2.44,2.44
30.53,29.92,29.31,29.92,3.67,3.06,3.66,3.06,4.27,4.28,4.28,4.27,5.49,6.71,6.71,6.72,0.62,1.22,0.61,0.61,1.84,1.22,1.83,1.22
30.53,30.53,29.92,30.53,3.67,3.06,3.66,3.06,3.66,3.67,3.67,4.27,5.49,6.71,7.32,6.72,0.62,1.22,0.61,0.61,1.23,2.44,2.44,2.44
30.53,30.53,29.92,29.92,3.67,3.06,3.05,3.06,3.66,3.67,3.06,4.27,4.88,7.32,6.71,7.33,0.62,0.61,1.22,1.22,1.84,2.44,1.83,1.83
31.14,31.14,30.53,31.14,3.67,3.06,3.66,3.67,3.66,3.67,3.06,4.27,3.66,6.71,6.71,7.33,0,0.61,0,0.61,1.84,2.44,1.83,1.22
31.75,31.14,30.53,31.14,3.67,3.06,3.05,3.06,3.66,3.67,3.06,4.27,4.27,7.32,6.71,6.72,0.62,0.61,1.22,0.61,1.23,1.83,2.44,1.83
32.36,31.75,31.14,31.14,3.06,3.06,3.05,3.06,3.66,3.67,3.67,4.27,3.66,6.71,7.32,7.33,0,0.61,0,0.61,1.84,1.83,2.44,1.83
31.75,31.75,31.14,31.75,3.67,3.06,3.66,3.06,3.66,3.67,3.06,4.27,3.05,6.71,6.71,6.72,0,1.22,0,0.61,1.23,1.83,1.83,1.22
32.36,32.37,31.14,32.36,3.67,3.06,3.05,3.06,3.66,4.28,3.67,4.27,3.66,6.71,6.71,6.72,0.62,0.61,0.61,0.61,1.84,1.83,2.44,1.83
32.36,32.98,31.75,32.36,3.67,3.06,3.05,3.06,3.66,3.67,3.06,3.66,3.05,6.71,6.71,7.33,0,0.61,0.61,0.61,1.23,1.22,2.44,1.83
32.97,32.37,32.36,32.36,3.67,3.06,3.66,3.67,3.66,3.67,3.06,4.27,1.22,6.71,6.71,6.72,0.62,0.61,0,0.61,1.23,1.83,2.44,1.83
32.97,32.98,32.36,32.97,3.67,3.06,3.66,3.06,3.66,3.67,3.67,3.66,0.61,6.71,6.71,6.72,0,0.61,0.61,0.61,1.23,1.83,1.83,1.83
33.58,32.98,32.97,32.97,3.06,2.44,3.05,3.06,3.66,3.67,3.06,3.66,0,7.32,6.71,6.72,0,0.61,0.61,0.61,0.61,1.83,1.83,1.83
34.19,33.59,32.97,32.36,3.67,3.06,3.05,3.67,3.66,3.67,3.06,3.66,-1.83,6.71,6.71,6.72,0,0.61,0.61,0.61,1.23,1.83,1.83,1.22
33.58,33.59,32.97,33.58,3.06,2.44,3.66,3.06,3.66,3.67,3.67,3.66,-2.44,7.32,7.32,6.72,0,0.61,0,0.61,1.23,2.44,2.44,1.83
34.19,33.59,32.97,33.58,3.06,2.44,3.05,3.06,3.05,3.67,3.06,4.27,-0.61,7.32,6.71,6.72,0.62,0.61,0.61,0,1.23,1.83,2.44,1.83
34.19,33.59,32.97,33.58,3.06,3.06,3.66,3.06,3.66,3.67,3.06,3.66,1.22,6.71,7.32,6.72,0.62,0.61,0.61,0.61,0.61,1.22,1.83,1.22
34.19,34.2,33.58,34.19,3.67,3.06,3.66,3.06,3.66,3.67,3.06,4.27,1.22,6.71,6.71,7.33,0,0.61,0.61,0,1.23,1.83,2.44,1.83
34.81,34.2,33.58,33.58,3.67,3.06,3.05,3.06,3.66,4.28,3.06,4.27,1.22,6.71,6.71,6.72,0,-0.61,0.61,0,1.23,1.83,1.83,1.83
34.81,34.81,33.58,34.8,3.06,3.06,3.05,3.06,3.66,3.67,3.06,3.66,1.83,6.71,6.71,6.72,0,0,0.61,0,1.23,1.83,1.83,1.22
34.81,34.81,34.8,34.19,3.06,2.44,3.05,3.06,3.66,3.67,3.06,3.66,1.83,6.71,6.71,6.11,0,0.61,0.61,0,0.61,1.83,1.83,1.83
35.42,35.42,34.19,34.8,3.67,2.44,3.66,3.06,3.66,3.67,3.06,4.27,2.44,6.71,7.32,7.33,0,0.61,0.61,0.61,0.61,1.83,1.22,1.22
35.42,34.81,34.19,34.8,3.06,2.44,3.05,2.45,4.27,3.67,3.67,4.27,1.83,6.71,6.71,7.33,0,0.61,0.61,0.61,1.23,1.83,1.83,1.22
36.03,35.42,34.8,34.8,3.06,2.44,3.05,1.84,4.27,3.67,3.06,3.66,2.44,7.32,6.71,7.33,0,0.61,0.61,0.61,0.61,1.22,1.83,0.61
36.03,35.42,35.41,35.41,2.44,1.83,2.44,1.84,4.27,3.67,4.28,4.27,3.05,6.71,6.71,7.33,0,0.61,0,0.61,0.61,1.83,1.22,1.22
36.03,35.42,34.8,34.8,3.06,2.44,3.05,2.45,3.66,3.67,3.06,4.27,3.05,6.71,6.71,6.72,-0.61,0.61,0.61,0,1.23,1.83,1.83,1.22
36.03,35.42,34.8,35.41,3.67,3.06,3.05,3.06,3.66,3.06,3.06,3.66,3.66,6.71,7.32,6.72,0,0.61,0.61,0.61,0.61,1.22,1.83,1.22
36.03,35.42,34.8,35.41,3.06,3.06,3.05,3.06,3.66,3.06,2.45,3.05,4.27,7.32,7.32,7.33,0,0.61,0,0,1.23,1.83,1.83,1.22
36.64,35.42,35.41,34.8,3.06,2.44,3.05,3.06,3.05,2.45,2.45,3.05,5.49,7.32,7.93,7.33,0,0.61,0,0,0.61,1.22,1.83,1.22
